sale_id,date,store_id,product_id,quantity_sold,unit_price,revenue
SL0259STR02PRD039,2024-09-16,STR02,PRD039,11,3467.79,38145.71
SL0259STR02PRD016,2024-09-16,STR02,PRD016,4,1380.53,5522.11
SL0259STR02PRD047,2024-09-16,STR02,PRD047,10,317.02,3170.16
SL0259STR02PRD035,2024-09-16,STR02,PRD035,11,4498.15,49479.66
SL0259STR02PRD004,2024-09-16,STR02,PRD004,8,2106.51,16852.07
SL0259STR02PRD023,2024-09-16,STR02,PRD023,9,3898.35,35085.17
SL0259STR02PRD040,2024-09-16,STR02,PRD040,8,1287.59,10300.74
SL0259STR02PRD002,2024-09-16,STR02,PRD002,15,496.29,7444.4
SL0259STR03PRD002,2024-09-16,STR03,PRD002,7,483.42,3383.92
SL0259STR03PRD035,2024-09-16,STR03,PRD035,6,4728.81,28372.88
SL0259STR03PRD049,2024-09-16,STR03,PRD049,11,383.08,4213.84
SL0259STR03PRD020,2024-09-16,STR03,PRD020,5,3853.97,19269.83
SL0259STR03PRD021,2024-09-16,STR03,PRD021,6,376.61,2259.65
SL0259STR03PRD007,2024-09-16,STR03,PRD007,7,1362.1,9534.68
SL0259STR03PRD023,2024-09-16,STR03,PRD023,8,3982.49,31859.89
SL0259STR03PRD044,2024-09-16,STR03,PRD044,5,1863.56,9317.79
SL0259STR03PRD014,2024-09-16,STR03,PRD014,6,5027.0,30161.97
SL0259STR03PRD029,2024-09-16,STR03,PRD029,8,4700.83,37606.63
SL0259STR03PRD018,2024-09-16,STR03,PRD018,5,3584.61,17923.03
SL0259STR03PRD001,2024-09-16,STR03,PRD001,10,3877.68,38776.77
SL0259STR03PRD003,2024-09-16,STR03,PRD003,9,1203.58,10832.24
SL0259STR03PRD041,2024-09-16,STR03,PRD041,3,969.0,2907.0
SL0259STR03PRD026,2024-09-16,STR03,PRD026,5,774.84,3874.2
SL0259STR03PRD024,2024-09-16,STR03,PRD024,7,2222.8,15559.59
SL0259STR03PRD042,2024-09-16,STR03,PRD042,11,524.04,5764.47
SL0259STR03PRD019,2024-09-16,STR03,PRD019,10,2115.3,21153.04
SL0259STR03PRD008,2024-09-16,STR03,PRD008,8,5001.64,40013.12
SL0259STR03PRD045,2024-09-16,STR03,PRD045,8,3613.36,28906.91
SL0259STR03PRD046,2024-09-16,STR03,PRD046,12,1486.63,17839.55
SL0259STR03PRD034,2024-09-16,STR03,PRD034,8,1118.69,8949.51
SL0259STR03PRD022,2024-09-16,STR03,PRD022,15,4796.02,71940.32
SL0259STR03PRD028,2024-09-16,STR03,PRD028,6,345.35,2072.07
SL0259STR03PRD031,2024-09-16,STR03,PRD031,12,3896.3,46755.63
SL0259STR03PRD009,2024-09-16,STR03,PRD009,7,4399.32,30795.24
SL0259STR03PRD027,2024-09-16,STR03,PRD027,17,1638.04,27846.68
SL0259STR03PRD048,2024-09-16,STR03,PRD048,12,322.16,3865.92
SL0259STR03PRD033,2024-09-16,STR03,PRD033,4,356.88,1427.52
SL0259STR03PRD004,2024-09-16,STR03,PRD004,3,2153.68,6461.04
SL0259STR03PRD005,2024-09-16,STR03,PRD005,5,3385.96,16929.8
SL0259STR03PRD050,2024-09-16,STR03,PRD050,12,2926.57,35118.89
SL0259STR04PRD016,2024-09-16,STR04,PRD016,11,1412.91,15542.02
SL0259STR04PRD011,2024-09-16,STR04,PRD011,12,1473.82,17685.84
SL0259STR04PRD012,2024-09-16,STR04,PRD012,12,1140.34,13684.1
SL0259STR04PRD013,2024-09-16,STR04,PRD013,7,2578.01,18046.06
SL0259STR04PRD044,2024-09-16,STR04,PRD044,14,1869.99,26179.81
SL0259STR04PRD041,2024-09-16,STR04,PRD041,12,966.38,11596.55
SL0259STR04PRD043,2024-09-16,STR04,PRD043,7,1988.7,13920.88
SL0259STR04PRD032,2024-09-16,STR04,PRD032,6,2210.11,13260.69
SL0259STR04PRD005,2024-09-16,STR04,PRD005,8,3407.27,27258.18
SL0259STR04PRD020,2024-09-16,STR04,PRD020,11,3820.2,42022.19
SL0259STR04PRD010,2024-09-16,STR04,PRD010,13,3268.14,42485.82
SL0259STR04PRD035,2024-09-16,STR04,PRD035,12,4644.45,55733.39
SL0259STR04PRD029,2024-09-16,STR04,PRD029,6,5005.16,30030.99
SL0259STR04PRD038,2024-09-16,STR04,PRD038,12,3235.44,38825.31
SL0259STR04PRD019,2024-09-16,STR04,PRD019,13,1942.31,25250.06
SL0259STR05PRD003,2024-09-16,STR05,PRD003,6,1216.46,7298.79
SL0259STR05PRD007,2024-09-16,STR05,PRD007,10,1402.71,14027.14
SL0259STR05PRD028,2024-09-16,STR05,PRD028,7,334.55,2341.88
SL0259STR05PRD043,2024-09-16,STR05,PRD043,5,2076.92,10384.58
SL0259STR05PRD049,2024-09-16,STR05,PRD049,11,393.73,4331.03
SL0259STR05PRD027,2024-09-16,STR05,PRD027,8,1683.94,13471.53
SL0259STR05PRD033,2024-09-16,STR05,PRD033,8,384.21,3073.72
SL0259STR05PRD042,2024-09-16,STR05,PRD042,11,536.16,5897.76
SL0259STR05PRD032,2024-09-16,STR05,PRD032,5,2286.05,11430.26
SL0259STR05PRD025,2024-09-16,STR05,PRD025,11,4376.89,48145.79
SL0259STR05PRD017,2024-09-16,STR05,PRD017,8,1965.8,15726.4
SL0259STR05PRD016,2024-09-16,STR05,PRD016,9,1395.87,12562.79
SL0259STR05PRD031,2024-09-16,STR05,PRD031,11,3876.11,42637.25
SL0259STR05PRD039,2024-09-16,STR05,PRD039,8,3423.31,27386.46
SL0259STR05PRD005,2024-09-16,STR05,PRD005,16,3447.36,55157.69
SL0259STR05PRD044,2024-09-16,STR05,PRD044,7,1880.94,13166.6
SL0259STR05PRD019,2024-09-16,STR05,PRD019,6,2122.35,12734.1
SL0259STR06PRD010,2024-09-16,STR06,PRD010,9,3335.13,30016.15
SL0259STR06PRD008,2024-09-16,STR06,PRD008,11,4797.67,52774.34
SL0259STR06PRD033,2024-09-16,STR06,PRD033,8,355.07,2840.59
SL0259STR06PRD042,2024-09-16,STR06,PRD042,9,512.52,4612.72
SL0259STR06PRD028,2024-09-16,STR06,PRD028,10,325.8,3258.0
SL0259STR06PRD002,2024-09-16,STR06,PRD002,7,465.94,3261.57
SL0259STR06PRD017,2024-09-16,STR06,PRD017,11,2054.8,22602.84
SL0259STR06PRD013,2024-09-16,STR06,PRD013,7,2623.79,18366.54
SL0259STR06PRD050,2024-09-16,STR06,PRD050,7,2914.52,20401.63
SL0259STR06PRD020,2024-09-16,STR06,PRD020,7,3908.03,27356.22
SL0259STR06PRD022,2024-09-16,STR06,PRD022,6,4744.02,28464.15
SL0259STR06PRD035,2024-09-16,STR06,PRD035,5,4723.61,23618.05
SL0259STR06PRD011,2024-09-16,STR06,PRD011,5,1396.78,6983.9
SL0259STR06PRD026,2024-09-16,STR06,PRD026,6,803.85,4823.09
SL0259STR06PRD048,2024-09-16,STR06,PRD048,6,318.36,1910.18
SL0259STR06PRD044,2024-09-16,STR06,PRD044,7,1984.28,13889.94
SL0259STR06PRD034,2024-09-16,STR06,PRD034,8,1094.4,8755.16
SL0259STR06PRD001,2024-09-16,STR06,PRD001,12,3896.91,46762.9
SL0259STR06PRD021,2024-09-16,STR06,PRD021,12,372.6,4471.2
SL0259STR06PRD009,2024-09-16,STR06,PRD009,16,4568.53,73096.53
SL0259STR06PRD040,2024-09-16,STR06,PRD040,9,1279.99,11519.92
SL0259STR06PRD049,2024-09-16,STR06,PRD049,12,378.68,4544.22
SL0259STR06PRD012,2024-09-16,STR06,PRD012,7,1092.71,7648.98
SL0259STR06PRD024,2024-09-16,STR06,PRD024,9,2310.98,20798.85
SL0259STR06PRD023,2024-09-16,STR06,PRD023,12,3677.72,44132.7
SL0259STR06PRD003,2024-09-16,STR06,PRD003,10,1162.84,11628.35
SL0259STR06PRD038,2024-09-16,STR06,PRD038,7,3325.1,23275.68
SL0259STR06PRD045,2024-09-16,STR06,PRD045,10,3327.47,33274.66
SL0259STR06PRD004,2024-09-16,STR06,PRD004,6,2106.34,12638.05
SL0259STR06PRD030,2024-09-16,STR06,PRD030,11,900.01,9900.12
SL0259STR06PRD007,2024-09-16,STR06,PRD007,7,1312.25,9185.74
SL0259STR06PRD006,2024-09-16,STR06,PRD006,8,546.2,4369.59
SL0259STR06PRD016,2024-09-16,STR06,PRD016,11,1420.56,15626.12
SL0259STR06PRD005,2024-09-16,STR06,PRD005,9,3603.82,32434.41
SL0259STR07PRD015,2024-09-16,STR07,PRD015,7,4387.79,30714.52
SL0259STR07PRD038,2024-09-16,STR07,PRD038,8,3380.24,27041.91
SL0259STR07PRD033,2024-09-16,STR07,PRD033,9,362.62,3263.57
SL0259STR07PRD007,2024-09-16,STR07,PRD007,12,1396.01,16752.1
SL0259STR07PRD016,2024-09-16,STR07,PRD016,3,1443.84,4331.51
SL0259STR07PRD028,2024-09-16,STR07,PRD028,11,321.29,3534.22
SL0259STR07PRD022,2024-09-16,STR07,PRD022,13,5026.15,65340.0
SL0259STR07PRD040,2024-09-16,STR07,PRD040,11,1291.39,14205.27
SL0259STR07PRD004,2024-09-16,STR07,PRD004,3,2049.34,6148.03
SL0259STR07PRD019,2024-09-16,STR07,PRD019,8,2013.95,16111.56
SL0259STR07PRD034,2024-09-16,STR07,PRD034,10,1141.19,11411.92
SL0259STR07PRD041,2024-09-16,STR07,PRD041,10,960.52,9605.19
SL0259STR07PRD021,2024-09-16,STR07,PRD021,8,373.87,2990.94
SL0259STR07PRD043,2024-09-16,STR07,PRD043,6,2021.56,12129.33
SL0259STR07PRD031,2024-09-16,STR07,PRD031,7,3784.96,26494.75
SL0259STR07PRD035,2024-09-16,STR07,PRD035,10,4504.74,45047.41
SL0259STR07PRD023,2024-09-16,STR07,PRD023,7,3816.43,26714.98
SL0259STR07PRD049,2024-09-16,STR07,PRD049,10,368.48,3684.85
SL0259STR07PRD010,2024-09-16,STR07,PRD010,16,3434.68,54954.91
SL0259STR08PRD041,2024-09-16,STR08,PRD041,6,942.31,5653.83
SL0259STR08PRD012,2024-09-16,STR08,PRD012,10,1049.1,10491.01
SL0259STR08PRD003,2024-09-16,STR08,PRD003,8,1175.95,9407.63
SL0259STR08PRD007,2024-09-16,STR08,PRD007,12,1313.73,15764.8
SL0259STR08PRD013,2024-09-16,STR08,PRD013,12,2705.17,32462.07
SL0259STR08PRD029,2024-09-16,STR08,PRD029,10,5102.39,51023.92
SL0259STR08PRD004,2024-09-16,STR08,PRD004,8,2126.31,17010.51
SL0259STR08PRD011,2024-09-16,STR08,PRD011,8,1437.45,11499.6
SL0259STR08PRD050,2024-09-16,STR08,PRD050,5,2978.02,14890.09
SL0259STR08PRD039,2024-09-16,STR08,PRD039,10,3281.33,32813.26
SL0259STR08PRD031,2024-09-16,STR08,PRD031,7,3642.37,25496.62
SL0259STR08PRD045,2024-09-16,STR08,PRD045,8,3491.41,27931.29
SL0259STR08PRD035,2024-09-16,STR08,PRD035,9,4740.65,42665.83
SL0259STR08PRD021,2024-09-16,STR08,PRD021,3,350.21,1050.64
SL0259STR08PRD028,2024-09-16,STR08,PRD028,8,349.54,2796.3
SL0259STR08PRD008,2024-09-16,STR08,PRD008,4,4765.58,19062.3
SL0259STR08PRD044,2024-09-16,STR08,PRD044,3,1876.43,5629.29
SL0259STR08PRD049,2024-09-16,STR08,PRD049,10,380.33,3803.26
SL0259STR08PRD036,2024-09-16,STR08,PRD036,7,3213.34,22493.35
SL0259STR09PRD026,2024-09-16,STR09,PRD026,11,821.82,9040.04
SL0259STR09PRD030,2024-09-16,STR09,PRD030,8,881.01,7048.06
SL0259STR09PRD023,2024-09-16,STR09,PRD023,7,3776.93,26438.49
SL0259STR09PRD014,2024-09-16,STR09,PRD014,8,4999.28,39994.28
SL0259STR09PRD028,2024-09-16,STR09,PRD028,8,326.25,2609.97
SL0259STR09PRD012,2024-09-16,STR09,PRD012,13,1107.08,14392.09
SL0259STR09PRD008,2024-09-16,STR09,PRD008,7,4891.14,34238.0
SL0259STR09PRD002,2024-09-16,STR09,PRD002,9,469.54,4225.83
SL0259STR09PRD034,2024-09-16,STR09,PRD034,9,1120.9,10088.11
SL0259STR09PRD033,2024-09-16,STR09,PRD033,7,372.23,2605.62
SL0259STR09PRD049,2024-09-16,STR09,PRD049,9,381.88,3436.95
SL0259STR09PRD043,2024-09-16,STR09,PRD043,5,2070.12,10350.59
SL0259STR09PRD048,2024-09-16,STR09,PRD048,11,345.25,3797.74
SL0259STR09PRD027,2024-09-16,STR09,PRD027,5,1606.9,8034.5
SL0259STR09PRD006,2024-09-16,STR09,PRD006,11,565.79,6223.69
SL0259STR09PRD032,2024-09-16,STR09,PRD032,7,2217.85,15524.93
SL0259STR09PRD004,2024-09-16,STR09,PRD004,11,2190.11,24091.19
SL0259STR09PRD040,2024-09-16,STR09,PRD040,11,1269.57,13965.29
SL0259STR09PRD007,2024-09-16,STR09,PRD007,8,1364.56,10916.47
SL0259STR09PRD029,2024-09-16,STR09,PRD029,6,5109.35,30656.13
SL0259STR09PRD046,2024-09-16,STR09,PRD046,7,1527.03,10689.18
SL0259STR09PRD016,2024-09-16,STR09,PRD016,11,1319.34,14512.7
SL0259STR09PRD035,2024-09-16,STR09,PRD035,9,4358.86,39229.73
SL0259STR09PRD010,2024-09-16,STR09,PRD010,6,3376.58,20259.49
SL0259STR09PRD022,2024-09-16,STR09,PRD022,10,4805.72,48057.18
SL0259STR09PRD031,2024-09-16,STR09,PRD031,8,3959.86,31678.85
SL0259STR09PRD013,2024-09-16,STR09,PRD013,3,2759.04,8277.13
SL0259STR09PRD005,2024-09-16,STR09,PRD005,13,3568.62,46392.02
SL0259STR09PRD044,2024-09-16,STR09,PRD044,10,1903.0,19030.0
SL0259STR09PRD019,2024-09-16,STR09,PRD019,10,2088.33,20883.31
SL0259STR09PRD011,2024-09-16,STR09,PRD011,12,1431.06,17172.75
SL0259STR10PRD019,2024-09-16,STR10,PRD019,11,1966.74,21634.14
SL0259STR10PRD013,2024-09-16,STR10,PRD013,13,2779.47,36133.06
SL0259STR10PRD003,2024-09-16,STR10,PRD003,15,1183.81,17757.19
SL0259STR10PRD002,2024-09-16,STR10,PRD002,9,464.18,4177.64
SL0259STR10PRD023,2024-09-16,STR10,PRD023,8,3827.18,30617.44
SL0259STR10PRD017,2024-09-16,STR10,PRD017,5,2092.35,10461.75
SL0259STR10PRD009,2024-09-16,STR10,PRD009,8,4506.0,36048.02
SL0259STR10PRD015,2024-09-16,STR10,PRD015,9,4255.54,38299.88
SL0259STR10PRD014,2024-09-16,STR10,PRD014,12,4825.25,57902.95
SL0259STR10PRD049,2024-09-16,STR10,PRD049,7,402.95,2820.63
SL0259STR10PRD025,2024-09-16,STR10,PRD025,7,4200.01,29400.06
SL0259STR10PRD029,2024-09-16,STR10,PRD029,11,4866.55,53532.1
SL0259STR10PRD046,2024-09-16,STR10,PRD046,11,1528.9,16817.95
SL0259STR10PRD016,2024-09-16,STR10,PRD016,10,1353.1,13531.0
SL0259STR10PRD030,2024-09-16,STR10,PRD030,12,843.69,10124.27
SL0259STR10PRD031,2024-09-16,STR10,PRD031,6,3719.73,22318.36
SL0259STR10PRD007,2024-09-16,STR10,PRD007,10,1400.46,14004.61
SL0259STR10PRD022,2024-09-16,STR10,PRD022,8,4807.83,38462.67
SL0259STR10PRD043,2024-09-16,STR10,PRD043,10,1960.53,19605.33
SL0259STR10PRD042,2024-09-16,STR10,PRD042,11,560.45,6165.0
SL0259STR10PRD024,2024-09-16,STR10,PRD024,10,2225.74,22257.43
SL0259STR10PRD021,2024-09-16,STR10,PRD021,12,353.98,4247.72
SL0259STR10PRD006,2024-09-16,STR10,PRD006,8,555.33,4442.65
SL0259STR10PRD039,2024-09-16,STR10,PRD039,2,3423.66,6847.32
SL0259STR10PRD050,2024-09-16,STR10,PRD050,9,2818.84,25369.54
SL0259STR10PRD047,2024-09-16,STR10,PRD047,10,339.1,3391.0
SL0259STR10PRD037,2024-09-16,STR10,PRD037,15,2357.94,35369.16
SL0259STR10PRD032,2024-09-16,STR10,PRD032,11,2168.39,23852.27
SL0260STR01PRD038,2024-09-17,STR01,PRD038,7,3308.03,23156.19
SL0260STR01PRD009,2024-09-17,STR01,PRD009,15,4430.2,66452.95
SL0260STR01PRD001,2024-09-17,STR01,PRD001,6,3546.54,21279.22
SL0260STR01PRD049,2024-09-17,STR01,PRD049,6,392.89,2357.34
SL0260STR01PRD043,2024-09-17,STR01,PRD043,5,2125.42,10627.1
SL0260STR01PRD045,2024-09-17,STR01,PRD045,6,3634.97,21809.8
SL0260STR01PRD026,2024-09-17,STR01,PRD026,7,799.93,5599.49
SL0260STR01PRD007,2024-09-17,STR01,PRD007,4,1316.23,5264.94
SL0260STR01PRD019,2024-09-17,STR01,PRD019,8,2113.56,16908.46
SL0260STR01PRD017,2024-09-17,STR01,PRD017,8,1962.87,15702.92
SL0260STR01PRD034,2024-09-17,STR01,PRD034,5,1181.9,5909.48
SL0260STR01PRD046,2024-09-17,STR01,PRD046,8,1535.67,12285.33
SL0260STR01PRD024,2024-09-17,STR01,PRD024,9,2338.23,21044.07
SL0260STR01PRD005,2024-09-17,STR01,PRD005,6,3504.07,21024.4
SL0260STR01PRD003,2024-09-17,STR01,PRD003,11,1200.52,13205.77
SL0260STR01PRD015,2024-09-17,STR01,PRD015,4,4280.45,17121.8
SL0260STR01PRD028,2024-09-17,STR01,PRD028,7,335.75,2350.28
SL0260STR01PRD023,2024-09-17,STR01,PRD023,9,3940.5,35464.46
SL0260STR01PRD041,2024-09-17,STR01,PRD041,8,928.33,7426.63
SL0260STR01PRD021,2024-09-17,STR01,PRD021,7,350.72,2455.06
SL0260STR01PRD037,2024-09-17,STR01,PRD037,10,2381.16,23811.65
SL0260STR01PRD029,2024-09-17,STR01,PRD029,10,4967.03,49670.32
SL0260STR01PRD036,2024-09-17,STR01,PRD036,10,3389.23,33892.29
SL0260STR02PRD048,2024-09-17,STR02,PRD048,4,328.12,1312.46
SL0260STR02PRD015,2024-09-17,STR02,PRD015,5,4079.52,20397.62
SL0260STR02PRD026,2024-09-17,STR02,PRD026,10,776.41,7764.12
SL0260STR02PRD007,2024-09-17,STR02,PRD007,11,1339.93,14739.22
SL0260STR02PRD021,2024-09-17,STR02,PRD021,6,359.23,2155.36
SL0260STR02PRD028,2024-09-17,STR02,PRD028,13,325.06,4225.72
SL0260STR02PRD030,2024-09-17,STR02,PRD030,9,885.87,7972.8
SL0260STR02PRD049,2024-09-17,STR02,PRD049,8,382.42,3059.34
SL0260STR02PRD039,2024-09-17,STR02,PRD039,5,3504.72,17523.58
SL0260STR02PRD044,2024-09-17,STR02,PRD044,11,1942.93,21372.22
SL0260STR02PRD036,2024-09-17,STR02,PRD036,9,3213.47,28921.23
SL0260STR02PRD032,2024-09-17,STR02,PRD032,9,2251.99,20267.92
SL0260STR02PRD040,2024-09-17,STR02,PRD040,10,1268.95,12689.52
SL0260STR02PRD045,2024-09-17,STR02,PRD045,13,3407.47,44297.13
SL0260STR02PRD047,2024-09-17,STR02,PRD047,5,319.68,1598.39
SL0260STR02PRD022,2024-09-17,STR02,PRD022,9,4829.29,43463.57
SL0260STR02PRD003,2024-09-17,STR02,PRD003,10,1251.42,12514.2
SL0260STR02PRD002,2024-09-17,STR02,PRD002,8,469.87,3758.97
SL0260STR02PRD038,2024-09-17,STR02,PRD038,12,3372.42,40468.99
SL0260STR02PRD018,2024-09-17,STR02,PRD018,13,3781.28,49156.69
SL0260STR02PRD005,2024-09-17,STR02,PRD005,7,3671.56,25700.93
SL0260STR02PRD011,2024-09-17,STR02,PRD011,11,1449.07,15939.82
SL0260STR03PRD039,2024-09-17,STR03,PRD039,6,3402.73,20416.37
SL0260STR03PRD016,2024-09-17,STR03,PRD016,16,1384.98,22159.75
SL0260STR03PRD036,2024-09-17,STR03,PRD036,12,3279.79,39357.42
SL0260STR03PRD011,2024-09-17,STR03,PRD011,12,1457.03,17484.35
SL0260STR03PRD004,2024-09-17,STR03,PRD004,9,2162.72,19464.45
SL0260STR03PRD009,2024-09-17,STR03,PRD009,6,4607.1,27642.57
SL0260STR03PRD003,2024-09-17,STR03,PRD003,9,1206.19,10855.67
SL0260STR03PRD030,2024-09-17,STR03,PRD030,9,841.31,7571.82
SL0260STR03PRD007,2024-09-17,STR03,PRD007,11,1292.36,14216.01
SL0260STR03PRD048,2024-09-17,STR03,PRD048,5,320.95,1604.73
SL0260STR03PRD010,2024-09-17,STR03,PRD010,7,3473.21,24312.45
SL0260STR03PRD023,2024-09-17,STR03,PRD023,11,3793.72,41730.96
SL0260STR03PRD049,2024-09-17,STR03,PRD049,7,367.52,2572.65
SL0260STR03PRD018,2024-09-17,STR03,PRD018,6,3790.98,22745.89
SL0260STR03PRD050,2024-09-17,STR03,PRD050,10,2994.33,29943.31
SL0260STR04PRD001,2024-09-17,STR04,PRD001,14,3863.1,54083.33
SL0260STR04PRD005,2024-09-17,STR04,PRD005,10,3434.76,34347.55
SL0260STR04PRD003,2024-09-17,STR04,PRD003,16,1143.59,18297.4
SL0260STR04PRD018,2024-09-17,STR04,PRD018,6,3623.64,21741.83
SL0260STR04PRD026,2024-09-17,STR04,PRD026,10,844.07,8440.71
SL0260STR04PRD025,2024-09-17,STR04,PRD025,9,4512.02,40608.21
SL0260STR04PRD014,2024-09-17,STR04,PRD014,10,4718.92,47189.24
SL0260STR04PRD030,2024-09-17,STR04,PRD030,6,847.41,5084.44
SL0260STR04PRD039,2024-09-17,STR04,PRD039,8,3517.02,28136.18
SL0260STR04PRD038,2024-09-17,STR04,PRD038,10,3166.72,31667.22
SL0260STR04PRD007,2024-09-17,STR04,PRD007,8,1359.35,10874.81
SL0260STR04PRD045,2024-09-17,STR04,PRD045,9,3464.76,31182.84
SL0260STR04PRD024,2024-09-17,STR04,PRD024,12,2383.67,28604.04
SL0260STR04PRD050,2024-09-17,STR04,PRD050,10,2933.49,29334.88
SL0260STR04PRD022,2024-09-17,STR04,PRD022,7,4695.73,32870.1
SL0260STR04PRD020,2024-09-17,STR04,PRD020,8,3662.62,29300.99
SL0260STR04PRD040,2024-09-17,STR04,PRD040,11,1260.38,13864.14
SL0260STR04PRD046,2024-09-17,STR04,PRD046,14,1474.17,20638.35
SL0260STR04PRD008,2024-09-17,STR04,PRD008,12,4863.87,58366.49
SL0260STR04PRD013,2024-09-17,STR04,PRD013,8,2827.78,22622.23
SL0260STR05PRD008,2024-09-17,STR05,PRD008,14,5020.3,70284.22
SL0260STR05PRD037,2024-09-17,STR05,PRD037,7,2409.4,16865.81
SL0260STR05PRD030,2024-09-17,STR05,PRD030,9,884.65,7961.81
SL0260STR05PRD033,2024-09-17,STR05,PRD033,10,377.77,3777.66
SL0260STR05PRD038,2024-09-17,STR05,PRD038,11,3159.72,34756.9
SL0260STR05PRD026,2024-09-17,STR05,PRD026,9,840.08,7560.73
SL0260STR05PRD021,2024-09-17,STR05,PRD021,10,347.59,3475.95
SL0260STR05PRD047,2024-09-17,STR05,PRD047,11,335.59,3691.46
SL0260STR05PRD034,2024-09-17,STR05,PRD034,6,1097.22,6583.29
SL0260STR05PRD031,2024-09-17,STR05,PRD031,12,3933.46,47201.52
SL0260STR05PRD010,2024-09-17,STR05,PRD010,8,3170.0,25360.01
SL0260STR05PRD005,2024-09-17,STR05,PRD005,8,3554.67,28437.36
SL0260STR05PRD009,2024-09-17,STR05,PRD009,12,4557.91,54694.87
SL0260STR05PRD002,2024-09-17,STR05,PRD002,8,484.42,3875.33
SL0260STR05PRD024,2024-09-17,STR05,PRD024,7,2283.11,15981.8
SL0260STR05PRD041,2024-09-17,STR05,PRD041,13,977.69,12709.97
SL0260STR05PRD013,2024-09-17,STR05,PRD013,10,2672.83,26728.32
SL0260STR05PRD029,2024-09-17,STR05,PRD029,9,4967.43,44706.9
SL0260STR06PRD030,2024-09-17,STR06,PRD030,10,824.16,8241.63
SL0260STR06PRD015,2024-09-17,STR06,PRD015,8,4355.06,34840.49
SL0260STR06PRD027,2024-09-17,STR06,PRD027,6,1602.22,9613.33
SL0260STR06PRD017,2024-09-17,STR06,PRD017,9,2006.53,18058.8
SL0260STR06PRD031,2024-09-17,STR06,PRD031,11,3647.05,40117.6
SL0260STR06PRD020,2024-09-17,STR06,PRD020,10,3774.14,37741.41
SL0260STR06PRD035,2024-09-17,STR06,PRD035,7,4687.77,32814.42
SL0260STR06PRD040,2024-09-17,STR06,PRD040,8,1326.6,10612.81
SL0260STR06PRD006,2024-09-17,STR06,PRD006,4,570.41,2281.62
SL0260STR06PRD029,2024-09-17,STR06,PRD029,9,4670.98,42038.83
SL0260STR06PRD004,2024-09-17,STR06,PRD004,9,2174.9,19574.12
SL0260STR06PRD048,2024-09-17,STR06,PRD048,11,320.52,3525.69
SL0260STR06PRD032,2024-09-17,STR06,PRD032,8,2308.65,18469.19
SL0260STR06PRD021,2024-09-17,STR06,PRD021,9,372.31,3350.82
SL0260STR06PRD022,2024-09-17,STR06,PRD022,14,4983.71,69771.93
SL0260STR06PRD014,2024-09-17,STR06,PRD014,12,4744.99,56939.9
SL0260STR06PRD034,2024-09-17,STR06,PRD034,10,1167.87,11678.66
SL0260STR06PRD044,2024-09-17,STR06,PRD044,8,1887.7,15101.57
SL0260STR06PRD045,2024-09-17,STR06,PRD045,10,3472.98,34729.75
SL0260STR06PRD023,2024-09-17,STR06,PRD023,10,3770.22,37702.22
SL0260STR06PRD049,2024-09-17,STR06,PRD049,7,369.22,2584.51
SL0260STR06PRD038,2024-09-17,STR06,PRD038,8,3319.52,26556.19
SL0260STR06PRD018,2024-09-17,STR06,PRD018,9,3620.54,32584.88
SL0260STR06PRD007,2024-09-17,STR06,PRD007,9,1337.85,12040.61
SL0260STR06PRD028,2024-09-17,STR06,PRD028,10,351.02,3510.2
SL0260STR06PRD002,2024-09-17,STR06,PRD002,8,484.52,3876.16
SL0260STR06PRD037,2024-09-17,STR06,PRD037,13,2355.6,30622.83
SL0260STR06PRD001,2024-09-17,STR06,PRD001,7,3808.35,26658.45
SL0260STR06PRD011,2024-09-17,STR06,PRD011,13,1486.33,19322.3
SL0260STR06PRD033,2024-09-17,STR06,PRD033,16,365.67,5850.74
SL0260STR06PRD010,2024-09-17,STR06,PRD010,8,3334.16,26673.31
SL0260STR07PRD015,2024-09-17,STR07,PRD015,10,4270.91,42709.13
SL0260STR07PRD011,2024-09-17,STR07,PRD011,12,1414.31,16971.76
SL0260STR07PRD035,2024-09-17,STR07,PRD035,9,4426.72,39840.51
SL0260STR07PRD031,2024-09-17,STR07,PRD031,7,3747.33,26231.31
SL0260STR07PRD032,2024-09-17,STR07,PRD032,10,2155.27,21552.69
SL0260STR07PRD024,2024-09-17,STR07,PRD024,13,2350.3,30553.84
SL0260STR07PRD029,2024-09-17,STR07,PRD029,10,5122.76,51227.65
SL0260STR07PRD027,2024-09-17,STR07,PRD027,5,1641.88,8209.4
SL0260STR07PRD039,2024-09-17,STR07,PRD039,8,3428.34,27426.72
SL0260STR07PRD012,2024-09-17,STR07,PRD012,8,1075.39,8603.15
SL0260STR07PRD007,2024-09-17,STR07,PRD007,7,1408.91,9862.34
SL0260STR07PRD017,2024-09-17,STR07,PRD017,7,2019.73,14138.14
SL0260STR07PRD028,2024-09-17,STR07,PRD028,11,349.73,3847.04
SL0260STR07PRD038,2024-09-17,STR07,PRD038,9,3217.7,28959.3
SL0260STR07PRD003,2024-09-17,STR07,PRD003,12,1154.78,13857.4
SL0260STR07PRD018,2024-09-17,STR07,PRD018,6,3729.12,22374.73
SL0260STR07PRD022,2024-09-17,STR07,PRD022,8,4724.29,37794.28
SL0260STR07PRD036,2024-09-17,STR07,PRD036,6,3198.58,19191.5
SL0260STR08PRD033,2024-09-17,STR08,PRD033,6,363.45,2180.7
